ip,as_owner,country,reputation,asn,malicious,suspicious,undetected,harmless,status
185.75.56.118,Gulf Insurance and Reinsurance Company Shareholding Closed,RS,0,204638.0,0,0,89,0,unknown
91.228.94.151,RACZEK.NET Sp. z o.o.,PL,0,197849.0,0,0,89,0,unknown
173.194.40.143,GOOGLE,US,0,15169.0,0,0,24,65,benign
88.245.18.123,Turk Telekom,TR,0,9121.0,0,0,89,0,unknown
37.252.163.97,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
104.193.82.55,,US,0,,0,0,89,0,unknown
216.58.213.102,GOOGLE,US,0,15169.0,0,0,22,67,benign
37.252.162.9,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
121.215.39.106,Telstra Corporation Ltd,AU,0,1221.0,0,0,89,0,unknown
54.230.14.78,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
23.62.99.35,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
37.204.204.140,Rostelecom,RU,0,42610.0,0,0,89,0,unknown
128.73.239.61,PVimpelCom,RU,0,8402.0,0,0,89,0,unknown
188.226.247.5,DIGITALOCEAN-ASN,NL,0,14061.0,0,0,89,0,unknown
71.205.166.208,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
88.221.14.105,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
195.138.255.27,Core-Backbone GmbH,DE,0,201011.0,0,0,89,0,unknown
54.192.131.101,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
89.169.32.27,OOO Trivon Networks,RU,0,31514.0,0,0,89,0,unknown
41.33.142.195,TE Data,EG,0,8452.0,0,0,89,0,unknown
83.80.152.44,Vodafone Libertel B.V.,NL,0,33915.0,0,0,89,0,unknown
54.192.29.227,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
66.150.114.28,INTERNAP-BLK,US,0,10913.0,0,0,89,0,unknown
216.58.216.106,GOOGLE,US,0,15169.0,0,0,89,0,unknown
93.170.123.241,FOP Hornostay Mykhaylo Ivanovych,UA,0,212913.0,0,0,89,0,unknown
74.125.141.94,GOOGLE,US,0,15169.0,0,0,22,67,benign
204.154.110.79,DOUBLE-VERIFY,US,0,36062.0,0,0,26,63,benign
104.16.18.35,CLOUDFLARENET,,0,13335.0,0,0,23,66,benign
185.31.18.134,,DE,0,,0,0,89,0,unknown
54.243.65.118,AMAZON-AES,US,0,14618.0,0,0,24,65,benign
173.194.46.58,GOOGLE,US,0,15169.0,0,0,89,0,unknown
146.148.116.115,GOOGLE-CLOUD-PLATFORM,BE,0,396982.0,0,0,89,0,unknown
31.13.100.98,FACEBOOK,IE,0,32934.0,0,0,89,0,unknown
23.78.119.161,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
37.147.74.34,PVimpelCom,RU,0,8402.0,0,0,89,0,unknown
188.125.93.157,YAHOO-1,GB,0,10310.0,0,0,89,0,unknown
178.200.144.185,Vodafone GmbH,DE,0,3209.0,0,0,89,0,unknown
185.57.60.185,ELIA-60,US,0,29713.0,0,0,89,0,unknown
104.16.14.103,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
95.211.203.143,LeaseWeb Netherlands B.V.,NL,0,60781.0,0,0,89,0,unknown
188.17.156.16,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
80.98.81.142,Vodafone Hungary Ltd.,HU,0,21334.0,0,0,89,0,unknown
90.71.131.49,Orange Espagne SA,ES,0,12479.0,0,0,89,0,unknown
109.124.125.98,PJSC MegaFon,RU,0,20632.0,0,0,89,0,unknown
199.241.184.162,DACEN-2,US,0,31863.0,0,0,89,0,unknown
86.26.212.47,Virgin Media,GB,0,5089.0,0,0,89,0,unknown
90.225.69.107,Telia Company AB,SE,0,3301.0,0,0,89,0,unknown
173.194.65.136,GOOGLE,US,0,15169.0,0,0,89,0,unknown
37.252.162.189,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
64.233.184.100,GOOGLE,US,0,15169.0,0,0,24,65,benign
117.199.80.255,National Internet Backbone,IN,0,9829.0,0,0,89,0,unknown
92.176.177.28,Orange Espagne SA,ES,0,12479.0,0,0,89,0,unknown
46.236.12.250,Pulsant (Scotland) Ltd,GB,-34,12703.0,0,0,24,65,benign
50.140.242.88,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
216.58.198.225,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.112.0,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.113.37,GOOGLE,US,0,15169.0,0,0,89,0,unknown
64.34.226.86,COGECO-PEER1,CA,0,13768.0,0,0,89,0,unknown
107.139.249.114,ATT-INTERNET4,US,0,7018.0,0,0,89,0,unknown
179.156.185.190,Claro NXT Telecomunicacoes Ltda,BR,0,28573.0,0,0,89,0,unknown
216.58.213.99,GOOGLE,US,0,15169.0,1,0,19,69,benign
79.125.117.125,AMAZON-02,IE,0,16509.0,0,0,24,65,benign
52.22.185.94,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
74.217.253.60,INTERNAP-BLK,US,0,10913.0,0,0,89,0,unknown
104.25.76.15,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
195.202.87.44,KE-NET2000,KE,0,9129.0,0,0,89,0,unknown
31.13.90.2,FACEBOOK,BR,-41,32934.0,0,0,38,51,unknown
2.84.237.153,OTEnet S\.A\.,GR,0,6799.0,0,0,89,0,unknown
46.246.40.213,GleSYS AB,SE,0,42708.0,0,0,89,0,unknown
23.14.95.96,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
216.58.198.131,GOOGLE,US,0,15169.0,0,0,25,64,benign
173.194.116.134,GOOGLE,US,0,15169.0,0,0,89,0,unknown
54.231.114.27,AMAZON-02,US,0,16509.0,0,0,33,56,benign
216.58.208.66,GOOGLE,US,0,15169.0,0,0,23,66,benign
77.67.27.10,GTT Communications Inc.,GB,0,3257.0,0,0,89,0,unknown
117.214.162.111,National Internet Backbone,IN,0,9829.0,0,0,89,0,unknown
43.231.208.150,Classic Tech Pvt. Ltd.,NP,0,55915.0,0,0,89,0,unknown
173.194.116.103,GOOGLE,US,0,15169.0,0,0,24,65,benign
178.175.78.2,Telekomi i Kosoves SH.A.,,0,8661.0,4,0,24,61,benign
173.194.117.79,GOOGLE,US,0,15169.0,0,0,89,0,unknown
66.155.15.104,COGECO-PEER1,US,0,13768.0,0,0,89,0,unknown
104.86.110.33,Akamai International B.V.,GB,0,20940.0,0,0,33,56,benign
109.201.154.156,NForce Entertainment B.V.,NL,0,43350.0,1,0,23,65,benign
54.192.124.204,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
151.249.199.116,Unitary enterprise A1,BY,0,42772.0,0,0,89,0,unknown
107.20.134.254,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
186.118.79.80,COLOMBIA TELECOMUNICACIONES S.A. ESP,CO,0,3816.0,0,0,89,0,unknown
74.125.141.99,GOOGLE,US,0,15169.0,0,0,89,0,unknown
182.178.108.68,Pakistan Telecommunication Company Limited,PK,0,17557.0,0,0,89,0,unknown
136.243.54.217,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
23.43.139.27,AKAMAI-AS,FR,0,16625.0,1,0,22,66,benign
69.172.216.58,,CA,-1,,0,0,89,0,unknown
179.127.71.204,FIT Telecom Eireli,BR,0,28287.0,0,0,89,0,unknown
195.77.179.171,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
50.97.162.85,SOFTLAYER,US,0,36351.0,0,0,89,0,unknown
5.19.242.52,JSC ER-Telecom Holding,RU,0,41733.0,0,0,89,0,unknown
79.114.237.41,RCS & RDS,RO,0,8708.0,0,0,89,0,unknown
83.222.141.234,senseLAN GmbH,CH,0,31736.0,0,0,89,0,unknown
192.230.93.55,INCAPSULA,US,0,19551.0,0,0,89,0,unknown
54.192.29.57,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
31.13.98.98,FACEBOOK,IE,0,32934.0,0,0,89,0,unknown
24.91.1.144,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
173.194.113.51,GOOGLE,US,0,15169.0,0,0,89,0,unknown
46.186.136.193,Mobile Telecommunications Company,KW,0,42961.0,0,0,89,0,unknown
195.138.255.24,Core-Backbone GmbH,DE,0,201011.0,0,0,23,66,benign
64.233.166.120,GOOGLE,US,0,15169.0,0,0,89,0,unknown
185.31.18.249,,DE,0,,0,0,89,0,unknown
173.252.120.5,FACEBOOK,US,0,32934.0,0,0,89,0,unknown
68.170.78.36,BAI-IP-SERVICES,US,0,23316.0,0,0,89,0,unknown
93.79.196.216,,US,0,,0,0,89,0,unknown
217.12.1.155,,GB,0,,0,0,89,0,unknown
217.10.38.211,JSC Comcor,RU,0,15582.0,0,0,89,0,unknown
54.243.229.197,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.194.43.73,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
85.10.192.186,Hetzner Online GmbH,DE,0,24940.0,1,0,24,64,benign
81.22.36.131,,IT,0,,1,0,24,64,benign
54.175.119.123,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
50.63.243.230,AS-26496-GO-DADDY-COM-LLC,US,0,26496.0,0,0,32,57,benign
23.212.219.32,AKAMAI-AS,DE,0,16625.0,0,0,89,0,unknown
50.198.172.236,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
112.198.118.228,Globe Telecom Inc.,PH,0,132199.0,0,0,89,0,unknown
85.144.163.80,Odido Netherlands B.V.,NL,0,50266.0,0,0,89,0,unknown
41.205.6.70,MTN-NS-CAMEROON,CM,0,30992.0,0,0,89,0,unknown
54.192.98.169,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
108.5.165.63,UUNET,US,0,701.0,0,0,89,0,unknown
93.115.95.204,Voxility LLP,GB,0,3223.0,1,0,23,65,benign
201.24.64.89,V tal,BR,0,8167.0,0,0,89,0,unknown
173.194.33.97,GOOGLE,US,0,15169.0,0,0,89,0,unknown
66.235.148.132,OMNITURE,US,0,15224.0,0,0,89,0,unknown
190.39.223.102,"CANTV Servicios, Venezuela",VE,0,8048.0,0,0,89,0,unknown
67.220.103.116,QTS-SUW1-ATL1,US,0,20141.0,0,0,89,0,unknown
173.194.122.209,GOOGLE,US,0,15169.0,0,0,89,0,unknown
152.163.50.2,,US,0,,0,0,89,0,unknown
173.194.113.128,GOOGLE,US,0,15169.0,0,0,89,0,unknown
172.111.77.7,FASTLY,US,0,54113.0,0,0,89,0,unknown
64.12.245.38,,US,0,,0,0,89,0,unknown
173.194.116.197,GOOGLE,US,0,15169.0,0,0,24,65,benign
142.166.186.109,CANET-ASN-4,CA,0,855.0,0,0,89,0,unknown
52.5.49.246,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
77.58.69.182,Liberty Global B.V.,CH,0,6830.0,0,0,89,0,unknown
173.194.116.89,GOOGLE,US,0,15169.0,0,0,89,0,unknown
77.247.180.160,NForce Entertainment B.V.,NL,0,43350.0,0,0,89,0,unknown
197.41.241.136,TE Data,EG,0,8452.0,0,0,89,0,unknown
94.16.72.158,ENTEGA Medianet GmbH,DE,0,12897.0,0,0,89,0,unknown
74.125.206.189,GOOGLE,US,0,15169.0,0,0,89,0,unknown
192.230.77.155,INCAPSULA,US,0,19551.0,0,0,89,0,unknown
54.230.196.159,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
173.194.208.156,GOOGLE,US,0,15169.0,0,0,89,0,unknown
189.6.24.235,Claro NXT Telecomunicacoes Ltda,BR,0,28573.0,0,0,89,0,unknown
124.126.130.84,China Networks Inter-Exchange,CN,0,4847.0,0,0,89,0,unknown
105.154.179.202,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
74.125.29.139,GOOGLE,US,0,15169.0,0,0,89,0,unknown
104.93.4.223,Akamai International B.V.,AT,0,20940.0,0,0,89,0,unknown
188.124.97.239,Closed Joint Stock Company Oskolnet,RU,0,48475.0,0,0,89,0,unknown
23.205.174.216,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
173.194.116.80,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.33.118,GOOGLE,US,0,15169.0,0,0,89,0,unknown
52.18.40.183,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
109.68.230.135,SysEleven GmbH,DE,0,25291.0,0,0,89,0,unknown
173.194.116.50,GOOGLE,US,0,15169.0,0,0,24,65,benign
74.125.136.190,GOOGLE,US,0,15169.0,0,0,23,66,benign
54.239.192.254,,US,0,,0,0,89,0,unknown
46.166.186.251,NForce Entertainment B.V.,NL,0,43350.0,0,0,42,47,unknown
5.187.169.176,Magyar Telekom plc.,HU,0,5483.0,0,0,89,0,unknown
74.125.232.106,GOOGLE,US,0,15169.0,0,0,89,0,unknown
82.178.192.253,Oman Telecommunications Company (S.A.O.G),OM,0,28885.0,0,0,89,0,unknown
54.236.184.244,AMAZON-AES,US,0,14618.0,0,0,25,64,benign
195.38.118.197,DIGI Tavkozlesi es Szolgaltato Kft.,HU,0,20845.0,0,0,89,0,unknown
216.58.213.234,GOOGLE,US,0,15169.0,0,0,24,65,benign
176.99.195.213,Inetcom Carrier LLC,RU,0,35598.0,0,0,89,0,unknown
160.178.58.206,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
189.30.108.180,V tal,BR,0,8167.0,0,0,89,0,unknown
173.194.112.111,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.112.3,GOOGLE,US,0,15169.0,0,0,89,0,unknown
88.221.15.27,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
54.88.141.155,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.225.255.135,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
46.16.37.34,Directive LLC,RU,0,41957.0,0,0,89,0,unknown
142.163.82.35,CANET-ASN-4,CA,0,855.0,0,0,89,0,unknown
213.55.105.239,Ethiopian Telecommunication Corporation,ET,0,24757.0,0,0,89,0,unknown
23.3.90.232,Akamai International B.V.,SE,0,20940.0,0,0,89,0,unknown
86.143.3.189,British Telecommunications PLC,GB,0,2856.0,0,0,89,0,unknown
189.16.48.99,CLARO S.A.,BR,0,4230.0,0,0,89,0,unknown
172.227.122.124,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
192.162.51.219,Netia SA,PL,0,12741.0,0,0,89,0,unknown
70.122.132.119,TWC-11427-TEXAS,US,0,11427.0,0,0,89,0,unknown
193.111.136.162,,DE,0,,3,2,22,62,benign
104.103.91.191,AKAMAI-AS,AT,0,16625.0,0,0,89,0,unknown
42.241.129.194,Microplex PTY LTD,AU,0,4804.0,0,0,89,0,unknown
122.172.53.37,"Bharti Airtel Ltd., Telemedia Services",IN,0,24560.0,0,0,89,0,unknown
2.136.141.24,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
176.97.245.75,Miroslav Klement,CZ,0,60529.0,0,0,89,0,unknown
54.229.86.26,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
216.58.216.102,GOOGLE,US,0,15169.0,0,0,89,0,unknown
204.79.197.200,MICROSOFT-CORP-MSN-AS-BLOCK,US,-130,8068.0,5,0,18,66,benign
5.142.221.228,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
54.192.161.25,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
4.26.67.16,LEVEL3,US,0,3356.0,0,0,89,0,unknown
37.157.2.15,Adform A/S,DK,0,198622.0,0,0,89,0,unknown
89.177.14.93,Vodafone Czech Republic a.s.,CZ,0,16019.0,0,0,89,0,unknown
178.33.233.48,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
87.248.222.176,LLNW,FR,0,22822.0,0,0,89,0,unknown
74.125.13.13,GOOGLE,US,0,15169.0,0,0,89,0,unknown
68.11.219.220,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
54.169.46.48,AMAZON-02,SG,0,16509.0,0,0,89,0,unknown
23.78.122.20,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
73.26.76.145,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
148.251.133.7,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
173.194.196.154,GOOGLE,US,0,15169.0,0,0,89,0,unknown
87.231.111.236,Societe Francaise Du Radiotelephone - SFR SA,FR,0,15557.0,0,0,89,0,unknown
52.31.150.244,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.194.40.130,GOOGLE,US,0,15169.0,0,0,24,65,benign
50.141.97.57,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
171.98.26.247,True Online,TH,0,17552.0,0,0,89,0,unknown
62.240.34.197,General Post and Telecommunication Company,LY,0,21003.0,0,0,23,66,benign
78.227.200.70,Free SAS,FR,0,12322.0,0,0,89,0,unknown
54.88.80.220,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
95.10.127.0,Turk Telekom,TR,0,9121.0,0,0,89,0,unknown
23.235.43.134,,DE,0,,0,0,89,0,unknown
182.68.250.47,"Bharti Airtel Ltd., Telemedia Services",IN,0,24560.0,0,0,89,0,unknown
173.194.40.139,GOOGLE,US,0,15169.0,0,0,89,0,unknown
80.239.247.31,Arelion Sweden AB,SE,0,1299.0,0,0,89,0,unknown
166.70.207.2,XMISSION,US,-24,6315.0,9,3,18,59,benign
69.20.31.45,RACKSPACE,US,0,27357.0,0,0,89,0,unknown
46.236.127.230,Bredband2 AB,SE,0,29518.0,0,0,89,0,unknown
199.38.164.156,ROCKETFUEL,US,0,54312.0,0,0,89,0,unknown
54.72.44.184,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
185.22.35.32,T.H. Global Vision SARL,LB,0,59989.0,0,0,89,0,unknown
23.5.108.173,AKAMAI-AS,CA,0,16625.0,0,0,89,0,unknown
66.117.29.34,OMNITURE,US,0,15224.0,0,0,50,39,unknown
46.137.72.88,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
216.58.210.10,GOOGLE,US,0,15169.0,0,0,38,51,unknown
93.175.1.56,Non state educational institution Educational Scientific and Experimental Center of Moscow In,RU,0,5467.0,0,0,89,0,unknown
185.66.140.149,KnownSRV Ltd.,BZ,0,200514.0,0,0,89,0,unknown
208.54.45.230,T-MOBILE-AS21928,US,0,21928.0,0,0,89,0,unknown
5.165.241.79,JSC ER-Telecom Holding,RU,0,57378.0,0,0,89,0,unknown
196.43.182.134,RENU,UG,0,327687.0,0,0,89,0,unknown
116.255.65.123,CMB,KR,0,38680.0,0,0,89,0,unknown
84.23.213.204,"NOS Madeira Comunicacoes, S.A.",PT,0,15457.0,0,0,89,0,unknown
217.155.204.62,Zen Internet Ltd,GB,0,13037.0,0,0,89,0,unknown
63.251.88.51,INTERNAP-BLK,US,0,10913.0,0,0,89,0,unknown
54.231.114.81,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
160.166.211.42,Itissalat Al-MAGHRIB,MA,0,6713.0,0,0,89,0,unknown
197.3.222.13,TOPNET,TN,0,37705.0,0,0,89,0,unknown
173.194.46.109,GOOGLE,US,0,15169.0,0,0,89,0,unknown
190.45.109.161,VTR BANDA ANCHA S.A.,CL,0,22047.0,0,0,89,0,unknown
58.11.69.203,True Online,TH,0,17552.0,0,0,89,0,unknown
186.227.220.58,WZNET TELECOM LTDA,BR,0,262342.0,0,0,89,0,unknown
23.51.123.27,AKAMAI-AS,DE,0,16625.0,0,0,22,67,benign
52.7.90.186,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
105.103.229.164,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
74.71.44.208,TWC-12271-NYC,US,0,12271.0,0,0,89,0,unknown
208.117.254.107,YOUTUBE,US,0,36040.0,0,0,89,0,unknown
192.132.33.27,BIDTELLECT,US,0,18568.0,0,0,89,0,unknown
131.202.242.16,NECN-1-611,CA,0,611.0,0,0,89,0,unknown
23.21.122.142,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
5.174.113.123,Polkomtel Sp. z o.o.,PL,0,8374.0,0,0,89,0,unknown
24.139.90.177,LCPRL,PR,0,14638.0,0,0,89,0,unknown
85.25.250.45,Host Europe GmbH,FR,0,8972.0,0,0,89,0,unknown
23.13.32.143,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
119.76.68.248,True Online,TH,0,17552.0,0,0,89,0,unknown
5.222.147.220,,FI,0,,0,0,89,0,unknown
112.202.28.167,Philippine Long Distance Telephone Company,PH,0,9299.0,0,0,89,0,unknown
54.235.195.128,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
64.233.166.16,GOOGLE,US,0,15169.0,0,0,25,64,benign
179.186.172.106,TELEFONICA BRASIL S.A,BR,0,18881.0,0,0,89,0,unknown
24.167.120.197,TWC-11427-TEXAS,US,0,11427.0,0,0,89,0,unknown
23.235.43.233,,DE,0,,0,0,89,0,unknown
189.111.20.126,TELEFONICA BRASIL S.A,BR,0,27699.0,0,0,89,0,unknown
90.52.225.161,Orange,FR,0,3215.0,0,0,89,0,unknown
173.194.112.123,GOOGLE,US,0,15169.0,0,0,89,0,unknown
64.229.53.181,BACOM,CA,0,577.0,0,0,89,0,unknown
23.195.61.169,AKAMAI-AS,AE,0,16625.0,0,0,89,0,unknown
104.27.150.71,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
70.42.33.241,INTERNAP-BLK3,US,0,13789.0,0,0,89,0,unknown
142.4.213.25,OVH SAS,CA,0,16276.0,0,0,89,0,unknown
5.196.88.122,OVH SAS,FR,0,16276.0,0,0,24,65,benign
77.109.147.154,Init7 (Switzerland) Ltd.,CH,0,13030.0,0,0,89,0,unknown
23.61.229.109,AKAMAI-AS,SE,0,16625.0,0,0,89,0,unknown
2.21.242.10,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
54.172.164.48,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
152.14.56.107,NCSU,US,0,11442.0,0,0,89,0,unknown
52.29.198.38,AMAZON-02,DE,0,16509.0,0,0,89,0,unknown
41.102.88.236,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
91.121.0.184,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
14.177.203.246,VNPT Corp,VN,0,45899.0,0,0,89,0,unknown
91.158.174.93,Elisa Oyj,FI,0,719.0,0,0,89,0,unknown
85.212.54.79,,GB,0,,0,0,89,0,unknown
68.9.238.106,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
206.225.87.188,CODERO-DFW,US,0,18501.0,0,0,89,0,unknown
46.39.35.78,JSC Comcor,RU,0,15582.0,0,0,89,0,unknown
46.137.80.104,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
41.58.14.184,SWIFTNG-ASN,NG,0,36923.0,0,0,89,0,unknown
66.196.66.213,YAHOO-1,NL,0,10310.0,0,0,25,64,benign
216.58.201.226,GOOGLE,US,0,15169.0,0,0,23,66,benign
74.125.227.82,GOOGLE,US,0,15169.0,0,0,89,0,unknown
61.2.104.6,National Internet Backbone,IN,0,9829.0,1,0,24,64,benign
90.56.181.56,Orange,FR,0,3215.0,0,0,89,0,unknown
94.176.161.166,Webconex SAS,FR,0,211448.0,0,0,89,0,unknown
173.194.45.43,GOOGLE,US,0,15169.0,0,0,89,0,unknown
37.59.60.178,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
45.118.132.95,Akamai Connected Cloud,SG,0,63949.0,0,0,89,0,unknown
198.232.125.195,UNITAS,US,0,1828.0,0,0,89,0,unknown
36.224.212.78,Data Communication Business Group,TW,0,3462.0,0,0,89,0,unknown
78.173.26.193,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
190.6.140.252,ALTICE DOMINICANA S.A.,DO,0,28118.0,0,0,89,0,unknown
105.155.109.191,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
23.67.255.209,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
5.143.184.188,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
52.0.234.78,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
114.174.8.56,NTT Communications Corporation,JP,0,4713.0,0,0,89,0,unknown
74.125.232.120,GOOGLE,US,0,15169.0,0,0,89,0,unknown
188.24.100.244,RCS & RDS,RO,0,8708.0,0,0,89,0,unknown
174.130.174.169,WINDSTREAM,US,0,7029.0,0,0,89,0,unknown
217.118.78.35,PVimpelCom,RU,0,16345.0,0,0,89,0,unknown
52.22.76.94,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.14.95.97,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
186.219.35.34,INTERNEXA Brasil Operadora de Telecomunicacoes S.A,BR,0,262589.0,0,0,89,0,unknown
23.62.127.242,AKAMAI-AS,US,0,16625.0,0,0,24,65,benign
95.218.255.245,,SA,0,,0,0,89,0,unknown
182.161.73.67,Criteo APAC,SG,0,55569.0,0,0,25,64,benign
41.230.112.48,TOPNET,TN,0,37705.0,0,0,89,0,unknown
190.45.146.238,VTR BANDA ANCHA S.A.,CL,0,22047.0,0,0,89,0,unknown
104.156.228.170,AS-CHOOPA,US,0,20473.0,0,0,89,0,unknown
37.252.170.99,ASN-APPNEX,DE,0,29990.0,0,0,25,64,benign
216.52.92.77,INTERNAP-BLK3,US,0,13789.0,0,0,89,0,unknown
54.239.168.164,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
171.25.165.145,Infotech Ltd.,RU,0,42765.0,0,0,89,0,unknown
41.66.46.138,ORANGE-COTE-IVOIRE,CI,0,29571.0,1,0,24,64,benign
54.230.62.176,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
81.56.140.197,Scaleway S.a.s.,IT,0,29447.0,0,0,89,0,unknown
46.228.164.13,Amobee EMEA Limited,GB,0,56396.0,0,0,24,65,benign
162.244.39.133,HUNTER-COMM,US,0,36012.0,0,0,89,0,unknown
31.186.225.23,CFN-SERVICES,GB,0,393954.0,0,0,89,0,unknown
105.110.91.6,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
192.0.79.32,AUTOMATTIC,US,0,2635.0,0,0,23,66,benign
173.194.113.59,GOOGLE,US,0,15169.0,0,0,89,0,unknown
73.45.178.227,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
88.19.55.63,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
94.31.29.53,ZAYO-6461,GB,0,6461.0,1,0,22,66,benign
91.121.142.77,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
95.101.72.12,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
37.252.163.205,ASN-APPNEX,NL,0,29990.0,0,0,24,65,benign
14.162.149.34,VNPT Corp,VN,0,45899.0,0,0,89,0,unknown
52.5.231.102,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
195.154.119.113,Scaleway S.a.s.,FR,0,12876.0,0,0,89,0,unknown
104.69.117.82,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
82.64.202.116,Free SAS,FR,0,12322.0,0,0,89,0,unknown
179.4.24.183,Telmex Servicios Empresariales S.A.,CL,0,6535.0,0,0,89,0,unknown
77.109.137.187,Init7 (Switzerland) Ltd.,CH,0,13030.0,0,0,89,0,unknown
178.164.182.104,DIGI Tavkozlesi es Szolgaltato Kft.,HU,0,20845.0,0,0,89,0,unknown
173.194.112.2,GOOGLE,US,0,15169.0,0,0,24,65,benign
216.58.213.98,GOOGLE,US,0,15169.0,0,0,20,69,benign
2.99.77.133,TalkTalk,GB,0,13285.0,0,0,89,0,unknown
154.70.122.110,MTN-NS-CAMEROON,CM,0,30992.0,0,0,89,0,unknown
168.235.82.119,RAMNODE,US,0,3842.0,0,0,89,0,unknown
54.245.94.175,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
